id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,geohash
214748364843,44,The French Kitchen,92040,FR,Paris,48.824,2.324,11100000
17179869254,71,Fire and Spice,10902,GB,London,51.501,-0.017,10110101
240518168618,43,The Food House,93164,US,North Conway,44.049,-71.125,10011010
8589934598,7,Cafe Roma,12630,US,Lincolnton,35.471,-81.240,10011010
60129542202,59,Azalea Cafe,71555,GB,London,51.511,-0.077,10110101
111669149751,56,The Waffle House,84488,GB,London,51.496,-0.170,10110101
77309411361,34,The Tasty Treat,78190,IT,Milan,45.473,9.144,11100000
137438953523,52,The Red Door,11038,GB,London,51.510,-0.132,10110101
214748364863,64,Chateau de Cuisine,92040,FR,Paris,48.881,2.327,11100000
206158430214,7,Cafe Roma,53370,US,Prattville,32.486,-86.409,10011000
154618822731,76,Happy Hour Cafe,41484,GB,Paddington,51.516,-0.172,10110101
77309411334,7,Cafe Roma,78190,US,Lubbock,33.536,-101.846,10001101
257698037812,53,The Red Rooster,26468,FR,Paris,48.865,2.282,11100000
77309411373,46,The Italian Table,78190,FR,Paris,48.857,2.328,11100000
77309411358,31,Bistro 42,78190,US,Wilmington,44.364,-73.824,10011010
85899345928,9,The Grill House,18952,US,Eloy,32.806,-111.671,10001101
154618822728,73,Fresh Harvest,41484,GB,London,51.511,-0.119,10110101
111669149756,61,Blue Water Bistro,84488,GB,London,51.520,-0.124,10110101
103079215172,69,Dragonfly Cafe,4340,GB,London,51.510,-0.127,10110101
34359738420,53,The Red Rooster,50333,FR,Paris,48.874,2.343,11100000
197568495638,23,The Hungry Pig,24784,US,Pittsburgh,40.446,-79.714,10011010
85899345961,42,The Daily Scoop,18952,AT,Vienna,48.183,16.378,11100000
146028888103,40,Crimson Cafe,70611,US,New York,45.058,7.559,11100000
22,23,The Hungry Pig,47732,ES,Barcelona,41.389,2.132,11001010
34359738387,20,The Brasserie,50333,US,East Syracuse,43.091,-76.079,10011010
111669149740,45,The Green Bean,84488,FR,Paris,48.857,2.330,11100000
266287972412,61,Blue Water Bistro,11263,FR,Paris,48.876,2.286,11100000
85899345973,54,The Spice House,18952,FR,Paris,48.881,2.324,11100000
154618822691,36,Blue Ocean Grill,41484,US,North Conway,44.074,-71.141,10011010
34,35,Basilica Bistro,47732,IT,Milan,45.447,9.207,11100000
249108103219,52,The Red Door,55897,AT,Donauinsel,48.227,16.400,11100000
60129542159,16,The Spice Tree,71555,US,Batesville,35.791,-91.638,10001111
8589934640,49,The Olive Tree,12630,FR,Paris,48.880,2.321,11100000
249108103197,30,The Wine Cellar,55897,ES,Barcelona,41.387,2.168,11001010
26,27,The Corner Cafe,47732,US,Providence,41.844,-71.428,10011010
180388626439,8,The Green Olive,7531,US,Piney Creek,36.555,-81.332,10011010
77309411352,25,The Cozy Cafe,78190,ES,Barcelona,41.375,2.161,11001010
103079215120,17,The Rustic Table,4340,US,Tulsa,36.168,-95.851,10001111
42949672977,18,The Harvest Room,89646,US,Lancaster,40.057,-76.331,10011010
214748364814,15,The Pearl Kitchen,92040,US,Chico,39.726,-121.837,10001110
171798691900,61,Blue Water Bistro,65939,GB,London,51.519,-0.087,10110101
266287972429,78,The Hot Spot,11263,GB,London,51.527,-0.130,10110101
128849018892,13,The Firehouse,5679,US,Saint Ann,38.715,-90.408,10001111
240518168597,22,The Red Pepper,93164,US,Philadelphia,39.907,-75.150,10011010
257698037828,69,Dragonfly Cafe,26468,GB,Paddington,51.516,-0.175,10110101
120259084293,6,The Daily Grind,59829,US,Mobile,30.684,-88.062,10011000
154618822732,77,Harvest Kitchen,41484,GB,London,51.520,-0.212,10110101
154618822738,83,The Pantry,41484,NL,Amsterdam,52.386,4.847,11100000
120259084295,8,The Green Olive,59829,US,Mesa,33.416,-111.714,10001101
8589934645,54,The Spice House,12630,FR,Paris,48.902,2.360,11100000
154618822703,48,The Local Cafe,41484,AT,Vienna,48.196,16.383,11100000
231928234020,37,Cafe Crepe,33573,AT,Vienna,48.204,16.373,11100000
231928233988,5,The Hungry Hippo,33573,US,Pinetop,34.135,-109.950,10001111
128849018937,58,A Tasty Bite,5679,FR,Paris,48.873,2.300,11100000
103079215105,2,Bella Cucina,4340,US,Miami,25.579,-80.367,10011000
206158430258,51,The Pizzeria,53370,AT,Vienna,48.195,16.369,11100000
146028888071,8,The Green Olive,70611,US,Madison,33.557,-83.475,10011000
206158430245,38,Cafe Viva,53370,US,Cody,44.526,-109.058,10001111
85899345921,2,Bella Cucina,18952,US,Staten Island,-6.195,106.824,01111010
180388626479,48,The Local Cafe,7531,FR,Paris,48.860,2.344,11100000
231928233986,3,Spice Bazaar,33573,US,Harvey,29.890,-90.058,10001101
42949672995,36,Blue Ocean Grill,89646,US,Burlington,44.479,-73.219,10011010
128849018938,59,Azalea Cafe,5679,FR,Paris,48.874,2.298,11100000
180388626499,68,Delish Cafe,7531,NL,Amsterdam Zuidoost,52.305,4.948,11100000
85899345960,41,The Daily Bread,18952,US,Griante,45.988,9.234,11100000
17179869213,30,The Wine Cellar,10902,US,Geneva,42.857,-77.006,10011010
68719476785,50,The Pancake House,77517,US,Gresham,49.803,9.921,11100000
154618822667,12,The Wooden Spoon,41484,US,Soddy Daisy,35.251,-85.181,10011010
146028888139,76,Happy Hour Cafe,70611,GB,London,51.500,-0.160,10110101
62,63,Cafe Paris,47732,GB,London,51.512,-0.203,10110101
146028888110,47,The Juicy Burger,70611,IT,Milan,45.491,9.161,11100000
163208757260,13,The Firehouse,96638,US,Saint Robert,37.824,-92.150,10001111
8589934658,67,Crimson and Clover,12630,GB,London,51.526,-0.114,10110101
60129542165,22,The Red Pepper,71555,US,Golden,39.756,-105.222,10001111
94489280523,12,The Wooden Spoon,95399,US,Bishop,37.363,-118.396,10001110
8589934619,28,The Spicy Pickle,12630,US,Fontana,42.549,-88.576,10011010
266287972365,14,The Gourmet Garden,11263,US,Charles Town,39.293,-77.851,10011010
154618822692,37,Cafe Crepe,41484,US,Lebanon,45.314,6.540,11100000
197568495624,9,The Grill House,24784,US,Ontario,34.069,-117.563,10001110
77309411357,30,The Wine Cellar,78190,US,Springfield,44.084,-123.040,10001110
17179869248,65,Chef's Corner,10902,FR,Paris,48.875,2.325,11100000
8589934617,26,The Silver Spoon,12630,ES,Barcelona,41.394,2.163,11001010
206158430255,48,The Local Cafe,53370,US,Walker,47.091,-94.572,10100101
60129542185,42,The Daily Scoop,71555,AT,Vienna,48.220,16.360,11100000
146028888072,9,The Grill House,70611,US,Atlanta,33.849,-84.365,10011010
231928234031,48,The Local Cafe,33573,FR,Paris,48.873,2.324,11100000
206158430254,47,The Juicy Burger,53370,US,Finlayson,46.180,-92.855,10100101
128849018934,55,The Steak House,5679,FR,Paris,48.869,2.300,11100000
17179869202,19,The Tasting Room,10902,US,Colorado Springs,38.808,-104.727,10001111
214748364846,47,The Juicy Burger,92040,FR,Paris,48.848,2.342,11100000
171798691898,59,Azalea Cafe,65939,GB,London,51.515,-0.148,10110101
206158430274,67,Crimson and Clover,53370,FR,Paris,48.873,2.347,11100000
206158430281,74,Garden of Eatin',53370,GB,London,51.498,-0.180,10110101
94489280545,34,The Tasty Treat,95399,US,Wolfeboro,43.578,-71.196,10011010
188978561064,41,The Daily Bread,3642,IT,Milan,45.478,9.202,11100000
34359738391,24,The Fisherman's Catch,50333,US,Mableton,45.422,12.376,11100000
146028888076,13,The Firehouse,70611,US,Henderson,36.334,-78.441,10011010
77309411383,56,The Waffle House,78190,GB,London,51.461,-0.276,10110101
85899345953,34,The Tasty Treat,18952,US,Watertown,44.892,-97.061,10001111
137438953476,5,The Hungry Hippo,11038,US,Amarillo,35.189,-101.920,10001111
103079215118,15,The Pearl Kitchen,4340,US,West Memphis,35.160,-90.158,10001111
77309411384,57,The Yellow Submarine,78190,GB,London,51.491,-0.144,10110101
8589934630,39,Cinnamon Grill,12630,AT,Vienna,48.216,16.369,11100000
266287972360,9,The Grill House,11263,US,Sallisaw,35.451,-94.806,10001111
163208757304,57,The Yellow Submarine,96638,FR,Paris,48.869,2.289,11100000
137438953516,45,The Green Bean,11038,FR,Paris,48.872,2.338,11100000
180388626497,66,City Bites,7531,GB,London,51.521,-0.263,10110101
111669149757,62,Cafe Luminoso,84488,GB,London,51.573,-0.223,10110101
214748364866,67,Crimson and Clover,92040,GB,London,51.494,-0.175,10110101
266287972357,6,The Daily Grind,11263,US,San Diego,32.726,-117.224,10001100
31,32,The Orange Peeler,47732,US,Jackson,43.483,-110.765,10001111
58,59,Azalea Cafe,47732,GB,London,51.494,-0.137,10110101
85899345958,39,Cinnamon Grill,18952,IT,Milan,45.485,9.212,11100000
120259084333,46,The Italian Table,59829,FR,Paris,48.874,2.306,11100000
34359738371,4,The Blue Plate,50333,US,Las Vegas,36.172,-115.146,10001110
163208757277,30,The Wine Cellar,96638,ES,Barcelona,41.387,2.197,11001010
163208757285,38,Cafe Viva,96638,US,Bay City,43.597,-83.891,10011010
111669149735,40,Crimson Cafe,84488,AT,Vienna,48.195,16.340,11100000
257698037809,50,The Pancake House,26468,FR,Paris,48.856,2.366,11100000
266287972409,58,A Tasty Bite,11263,FR,Paris,48.871,2.327,11100000
171798691862,23,The Hungry Pig,65939,US,Fennville,42.621,-86.212,10011010
146028888113,50,The Pancake House,70611,US,Billings,45.752,-108.581,10100101
188978561103,80,The Market Cafe,3642,NL,Amsterdam,52.378,4.914,11100000
257698037827,68,Delish Cafe,26468,GB,London,51.515,-0.158,10110101
68719476779,44,The French Kitchen,77517,FR,Paris,48.863,2.372,11100000
249108103225,58,A Tasty Bite,55897,FR,Paris,48.855,2.333,11100000
146028888094,31,Bistro 42,70611,US,Grand Rapids,42.913,-85.532,10011010
214748364870,71,Fire and Spice,92040,GB,London,51.511,-0.186,10110101
34359738434,67,Crimson and Clover,50333,GB,London,51.514,-0.319,10110101
34359738372,5,The Hungry Hippo,50333,US,Enid,36.391,-97.922,10001111
25769803813,38,Cafe Viva,72230,US,Newport,44.638,-124.061,10001110
77309411342,15,The Pearl Kitchen,78190,US,Guymon,36.690,-101.474,10001111
25769803811,36,Blue Ocean Grill,72230,US,Jackson,43.484,-110.762,10001111
214748364842,43,The Food House,92040,US,Bellingham,48.781,-122.486,10100100
94489280563,52,The Red Door,95399,GB,London,51.494,-0.159,10110101
34359738374,7,Cafe Roma,50333,US,Virginia Beach,36.848,-75.984,10011010
94489280520,9,The Grill House,95399,US,Selma,36.563,-119.613,10001110
206158430212,5,The Hungry Hippo,53370,US,Jacksonville,30.480,-81.649,10011000
223338299432,41,The Daily Bread,36937,FR,Paris,48.871,2.338,11100000
42949672984,25,The Cozy Cafe,89646,ES,Barcelona,41.398,2.149,11001010
249108103174,7,Cafe Roma,55897,US,Myrtle Beach,33.722,-78.921,10011000
137438953506,35,Basilica Bistro,11038,AT,Vienna,48.188,16.273,11100000
77309411338,11,The Flaming Wok,78190,US,Memphis,35.206,-89.792,10011010
249108103213,46,The Italian Table,55897,IT,Milan,45.485,9.198,11100000
94489280571,60,Big City Grill,95399,GB,London,51.524,-0.126,10110101
85899345945,26,The Silver Spoon,18952,US,Newburgh,41.505,-74.073,10011010
180388626478,47,The Juicy Burger,7531,FR,Paris,48.860,2.324,11100000
146028888137,74,Garden of Eatin',70611,GB,London,51.496,-0.180,10110101
163208757263,16,The Spice Tree,96638,US,Osage Beach,38.145,-92.630,10001111
120259084342,55,The Steak House,59829,GB,London,51.504,-0.224,10110101
137438953504,33,The Blue Elephant,11038,US,Park City,45.532,4.279,11100000
51539607576,25,The Cozy Cafe,6934,ES,Barcelona,41.393,2.155,11001010
197568495677,62,Cafe Luminoso,24784,FR,Paris,48.866,2.337,11100000
17179869188,5,The Hungry Hippo,10902,US,Macon,32.813,-83.720,10011000
257698037805,46,The Italian Table,26468,FR,Paris,48.831,2.330,11100000
51539607607,56,The Waffle House,6934,GB,London,51.555,-0.286,10110101
25769803780,5,The Hungry Hippo,72230,US,Atlanta,33.919,-84.349,10011010
223338299430,39,Cinnamon Grill,36937,FR,Paris,48.865,2.330,11100000
180388626494,63,Cafe Paris,7531,GB,London,51.515,-0.134,10110101
206158430273,66,City Bites,53370,FR,Paris,48.871,2.293,11100000
197568495623,8,The Green Olive,24784,US,Alpharetta,34.042,-84.304,10011010
42949672987,28,The Spicy Pickle,89646,US,Oak Brook,41.847,-87.954,10011010
188978561043,20,The Brasserie,3642,US,Glen Burnie,37.532,22.890,11001011
257698037799,40,Crimson Cafe,26468,US,Newman Lake,47.767,-117.103,10100100
257698037784,25,The Cozy Cafe,26468,US,Hartford,41.768,-72.673,10011010
223338299405,14,The Gourmet Garden,36937,US,Indianapolis,39.911,-86.257,10011010
206158430210,3,Spice Bazaar,53370,US,Sarasota,27.382,-82.550,10011000
154618822734,79,The Huckleberry Cafe,41484,NL,Amsterdam,52.362,4.912,11100000
51539607599,48,The Local Cafe,6934,FR,Paris,48.871,2.318,11100000
68719476755,20,The Brasserie,77517,ES,Barcelona,41.399,2.163,11001010
240518168637,62,Cafe Luminoso,93164,FR,Paris,48.869,2.303,11100000
60129542181,38,Cafe Viva,71555,AT,Vienna,48.208,16.375,11100000
249108103210,43,The Food House,55897,US,Cave Spring,45.432,12.336,11100000
85899345929,10,The Golden Spoon,18952,US,Lenoir City,35.827,-84.278,10011010
188978561029,6,The Daily Grind,3642,US,Patagonia,31.522,-110.701,10001101
223338299409,18,The Harvest Room,36937,US,Redding,40.578,-122.358,10001110
34359738430,63,Cafe Paris,50333,GB,London,51.499,-0.134,10110101
111669149761,66,City Bites,84488,NL,Amsterdam,52.379,4.821,11100000
51539607565,14,The Gourmet Garden,6934,US,Arcola,39.682,-88.298,10011010
231928234036,53,The Red Rooster,33573,GB,London,51.514,-0.146,10110101
146028888125,62,Cafe Luminoso,70611,FR,Paris,48.854,2.337,11100000
163208757255,8,The Green Olive,96638,US,Phoenix,33.455,-112.067,10001101
197568495668,53,The Red Rooster,24784,FR,Paris,48.849,2.332,11100000
85899345968,49,The Olive Tree,18952,FR,Paris,48.867,2.309,11100000
51539607588,37,Cafe Crepe,6934,AT,Vienna,48.179,16.412,11100000
137438953479,8,The Green Olive,11038,US,Kingsport,36.563,-82.566,10011010
68719476767,32,The Orange Peeler,77517,IT,Milan,45.467,9.185,11100000
206158430229,22,The Red Pepper,53370,US,Midway,40.532,-111.490,10001111
266287972420,69,Dragonfly Cafe,11263,GB,London,51.497,-0.156,10110101
17179869264,81,The Oak Room,10902,NL,Amsterdam,52.375,4.893,11100000
154618822721,66,City Bites,41484,GB,London,51.501,-0.117,10110101
111669149707,12,The Wooden Spoon,84488,US,Burlington,36.063,-79.435,10011010
249108103170,3,Spice Bazaar,55897,US,Waco,31.518,-97.138,10001101
8589934601,10,The Golden Spoon,12630,US,Roanoke,37.256,-79.947,10011010
231928233991,8,The Green Olive,33573,US,Statesville,35.987,-80.988,10011010
240518168613,38,Cafe Viva,93164,US,Binghamton,42.130,-75.906,10011010
8589934654,63,Cafe Paris,12630,GB,London,51.516,-0.164,10110101
68719476753,18,The Harvest Room,77517,US,Incline Village,39.244,-119.936,10001110
249108103236,69,Dragonfly Cafe,55897,GB,London,51.518,-0.153,10110101
103079215171,68,Delish Cafe,4340,GB,London,51.510,-0.150,10110101
197568495691,76,Happy Hour Cafe,24784,GB,London,51.493,-0.229,10110101
231928233994,11,The Flaming Wok,33573,US,Medina,37.851,15.294,11001010
77309411376,49,The Olive Tree,78190,FR,Paris,48.864,2.293,11100000
197568495704,89,The Silver Skillet,24784,NL,Amsterdam,52.377,4.905,11100000
206158430246,39,Cinnamon Grill,53370,US,Chippewa Falls,44.914,-91.400,10001111
51,52,The Red Door,47732,FR,Paris,48.870,2.330,11100000
154618822682,27,The Corner Cafe,41484,ES,Barcelona,41.411,2.219,11001010
249108103175,8,The Green Olive,55897,US,Anaheim,33.802,-117.915,10001110
257698037783,24,The Fisherman's Catch,26468,ES,Barcelona,41.400,2.145,11001010
249108103188,21,The Lazy Daisy,55897,US,Oroville,39.504,-121.570,10001110
85899345959,40,Crimson Cafe,18952,IT,Milan,45.490,9.155,11100000
206158430231,24,The Fisherman's Catch,53370,US,New York,40.758,-73.986,10011010
240518168582,7,Cafe Roma,93164,US,Shreveport,32.450,-93.862,10001101
197568495696,81,The Oak Room,24784,GB,London,51.507,-0.028,10110101
25769803784,9,The Grill House,72230,US,Cleveland,35.210,-84.871,10011010
154618822736,81,The Oak Room,41484,NL,Amsterdam,52.371,4.889,11100000
111669149713,18,The Harvest Room,84488,US,Takoma Park,38.975,-77.010,10011010
65,66,City Bites,47732,GB,London,51.518,-0.142,10110101
249108103227,60,Big City Grill,55897,FR,Paris,48.879,2.338,11100000
197568495670,55,The Steak House,24784,FR,Paris,48.849,2.343,11100000
60129542172,29,The Olive Branch,71555,ES,Barcelona,41.385,2.175,11001010
240518168587,12,The Wooden Spoon,93164,US,Bryant,34.621,-92.501,10001111
94489280543,32,The Orange Peeler,95399,US,Glenview,42.104,-87.821,10011010
163208757249,2,Bella Cucina,96638,US,Key West,24.557,-81.801,10011000
94489280521,10,The Golden Spoon,95399,US,Sikeston,36.891,-89.540,10011010
59,60,Big City Grill,47732,GB,London,51.500,-0.193,10110101
266287972394,43,The Food House,11263,AT,Vienna,48.203,16.366,11100000
120259084343,56,The Waffle House,59829,GB,London,51.506,-0.152,10110101
154618822674,19,The Tasting Room,41484,US,Lees Summit,38.903,-94.357,10001111
128849018909,30,The Wine Cellar,5679,US,West Yarmouth,41.657,-70.262,10011010
180388626488,57,The Yellow Submarine,7531,GB,London,51.499,-0.156,10110101
3,4,The Blue Plate,47732,US,Carthage,32.148,-94.324,10001101
111669149731,36,Blue Ocean Grill,84488,US,Iron Mountain,45.842,-88.050,10110000
85899345965,46,The Italian Table,18952,FR,Paris,48.840,2.330,11100000
17179869208,25,The Cozy Cafe,10902,ES,Barcelona,41.377,2.152,11001010
34359738402,35,Basilica Bistro,50333,AT,Vienna,48.201,16.373,11100000
103079215141,38,Cafe Viva,4340,US,Rockford,42.274,-88.967,10011010
111669149747,52,The Red Door,84488,FR,Paris,48.887,2.345,11100000
206158430282,75,Greenhouse Cafe,53370,GB,London,51.498,-0.113,10110101
25769803776,1,Savoria,72230,US,Kihei,20.763,-156.458,10000011
68719476777,42,The Daily Scoop,77517,FR,Paris,48.832,2.340,11100000
17,18,The Harvest Room,47732,US,Park City,40.651,-111.506,10001111
146028888092,29,The Olive Branch,70611,US,Grinnell,41.757,-92.727,10001111
240518168600,25,The Cozy Cafe,93164,US,Tannersville,41.053,-75.354,10011010
163208757265,18,The Harvest Room,96638,US,College Park,38.996,-76.932,10011010
197568495667,52,The Red Door,24784,FR,Paris,48.844,2.373,11100000
163208757293,46,The Italian Table,96638,US,Devils Lake,48.101,-98.848,10100101
42949672961,2,Bella Cucina,89646,US,San Diego,32.725,-117.210,10001100
249108103238,71,Fire and Spice,55897,GB,London,51.520,-0.102,10110101
34359738389,22,The Red Pepper,50333,US,Lead,44.335,-103.840,10001111
163208757253,6,The Daily Grind,96638,US,Carlsbad,33.164,-117.344,10001100
128849018923,44,The French Kitchen,5679,AT,Vienna,48.190,16.357,11100000
240518168612,37,Cafe Crepe,93164,US,Fall River,41.682,-71.184,10011010
146028888112,49,The Olive Tree,70611,US,Stevenson,45.692,-121.883,10100100
111669149706,11,The Flaming Wok,84488,US,Southern Pines,35.197,-79.392,10011010
249108103206,39,Cinnamon Grill,55897,US,Williams Bay,42.575,-88.556,10011010
42949673019,60,Big City Grill,89646,FR,Paris,48.878,2.349,11100000
240518168648,73,Fresh Harvest,93164,GB,London,51.603,0.011,11100000
171798691842,3,Spice Bazaar,65939,US,New Orleans,29.963,-90.059,10001101
25769803843,68,Delish Cafe,72230,NL,Amsterdam,52.361,4.916,11100000
8589934613,22,The Red Pepper,12630,US,Redding,40.590,-122.394,10001110
231928234006,23,The Hungry Pig,33573,US,Maumee,41.588,-83.667,10011010
128849018914,35,Basilica Bistro,5679,US,Spearfish,44.479,-103.815,10001111
197568495648,33,The Blue Elephant,24784,ES,Barcelona,41.408,2.212,11001010
128849018929,50,The Pancake House,5679,FR,Paris,48.848,2.343,11100000
77309411330,3,Spice Bazaar,78190,US,Titusville,28.552,-80.854,10011000
206158430285,78,The Hot Spot,53370,GB,London,51.504,-0.150,10110101
240518168640,65,Chef's Corner,93164,FR,Paris,48.879,2.345,11100000
128849018926,47,The Juicy Burger,5679,FR,Paris,48.835,2.330,11100000
197568495688,73,Fresh Harvest,24784,GB,London,51.482,-0.191,10110101
111669149741,46,The Italian Table,84488,FR,Paris,48.865,2.304,11100000
77309411347,20,The Brasserie,78190,US,Pioneer,38.671,-120.116,10001110
120259084339,52,The Red Door,59829,GB,London,51.501,-0.186,10110101
231928234011,28,The Spicy Pickle,33573,IT,Milan,45.456,9.187,11100000
137438953527,56,The Waffle House,11038,GB,London,51.516,-0.158,10110101
231928234007,24,The Fisherman's Catch,33573,US,Canyonville,42.941,-123.290,10001110
171798691887,48,The Local Cafe,65939,FR,Paris,48.866,2.327,11100000
146028888098,35,Basilica Bistro,70611,US,Lake Elmo,43.957,10.196,11001010
42949672963,4,The Blue Plate,89646,US,Atlanta,33.897,-84.467,10011010
85899345975,56,The Waffle House,18952,GB,London,51.494,-0.182,10110101
266287972374,23,The Hungry Pig,11263,ES,Barcelona,41.386,2.175,11001010
163208757248,1,Savoria,96638,US,Volcano,19.427,-155.237,10000011
25769803830,55,The Steak House,72230,FR,Paris,48.871,2.324,11100000
180388626472,41,The Daily Bread,7531,AT,Vienna,48.218,16.382,11100000
266287972433,82,The Palate,11263,NL,Amsterdam Zuidoost,52.314,4.939,11100000
137438953478,7,Cafe Roma,11038,US,Knoxville,36.014,-83.969,10011010
68719476752,17,The Rustic Table,77517,US,Aspen,39.186,-106.817,10001111
249108103233,66,City Bites,55897,GB,London,51.512,-0.119,10110101
103079215129,26,The Silver Spoon,4340,US,Absecon,39.447,-74.530,10011010
197568495634,19,The Tasting Room,24784,US,Beach Haven,39.550,-74.249,10011010
240518168583,8,The Green Olive,93164,US,San Diego,32.766,-117.150,10001100
103079215173,70,Earth and Vine,4340,GB,London,51.511,-0.078,10110101
128849018950,71,Fire and Spice,5679,GB,Paddington,51.512,-0.176,10110101
214748364853,54,The Spice House,92040,FR,Paris,48.859,2.330,11100000
188978561084,61,Blue Water Bistro,3642,FR,Paris,48.869,2.302,11100000
137438953517,46,The Italian Table,11038,FR,Paris,48.873,2.343,11100000
197568495699,84,The Pink Door,24784,GB,Paddington,51.516,-0.176,10110101
197568495663,48,The Local Cafe,24784,AT,Vienna,48.202,16.375,11100000
266287972359,8,The Green Olive,11263,US,Memphis,35.205,-89.809,10011010
103079215109,6,The Daily Grind,4340,US,Gatesville,31.434,-97.715,10001101
68719476800,65,Chef's Corner,77517,NL,Amsterdam,52.384,4.903,11100000
214748364838,39,Cinnamon Grill,92040,US,Cozad,45.787,4.765,11100000
94489280529,18,The Harvest Room,95399,US,Bloomingdale,40.363,-80.850,10011010
197568495646,31,Bistro 42,24784,ES,Barcelona,41.398,2.158,11001010
197568495622,7,Cafe Roma,24784,US,Signal Hill,33.790,-118.155,10001110
111669149762,67,Crimson and Clover,84488,NL,Amsterdam,52.400,4.894,11100000
94489280549,38,Cafe Viva,95399,US,Jackman,45.680,-70.284,10110000
171798691871,32,The Orange Peeler,65939,IT,Milan,45.490,9.201,11100000
103079215169,66,City Bites,4340,GB,London,51.506,-0.102,10110101
154618822676,21,The Lazy Daisy,41484,ES,Barcelona,41.375,2.149,11001010
206158430218,11,The Flaming Wok,53370,US,Winston Salem,36.079,-80.299,10011010
94489280515,4,The Blue Plate,95399,US,Tyler,32.323,-95.265,10001101
8589934635,44,The French Kitchen,12630,FR,Paris,48.866,2.288,11100000
42949672968,9,The Grill House,89646,US,Moore,35.352,-97.495,10001111
42949672979,20,The Brasserie,89646,ES,Barcelona,41.380,2.154,11001010
77309411362,35,Basilica Bistro,78190,IT,Milan,45.486,9.164,11100000
171798691864,25,The Cozy Cafe,65939,US,Rapid City,44.018,-103.305,10001111
266287972419,68,Delish Cafe,11263,GB,London,51.492,-0.168,10110101
146028888080,17,The Rustic Table,70611,US,Springfield,37.209,-93.228,10001111
77309411344,17,The Rustic Table,78190,US,Corbin,36.920,-84.128,10011010
266287972386,35,Basilica Bistro,11263,US,Ennis,45.349,-111.725,10100101
223338299450,59,Azalea Cafe,36937,NL,Amsterdam,52.368,4.844,11100000
25769803822,47,The Juicy Burger,72230,AT,Vienna,48.192,16.377,11100000
8589934593,2,Bella Cucina,12630,US,San Diego,32.776,-117.252,10001100
42949673009,50,The Pancake House,89646,AT,Vienna,48.251,16.299,11100000
17179869238,55,The Steak House,10902,FR,Paris,48.853,2.344,11100000
240518168579,4,The Blue Plate,93164,US,Baton Rouge,30.429,-91.060,10001101
77309411386,59,Azalea Cafe,78190,GB,London,51.495,-0.195,10110101
257698037786,27,The Corner Cafe,26468,US,Galena,42.437,-90.449,10001111
231928234023,40,Crimson Cafe,33573,US,Winthrop,48.470,-120.177,10100100
17179869220,37,Cafe Crepe,10902,IT,Milan,45.461,9.189,11100000
206158430233,26,The Silver Spoon,53370,ES,Barcelona,41.380,2.173,11001010
266287972418,67,Crimson and Clover,11263,GB,London,51.491,-0.172,10110101
180388626443,12,The Wooden Spoon,7531,US,Ramey,37.812,23.775,11001011
17179869186,3,Spice Bazaar,10902,US,Hattiesburg,31.329,-89.350,10011000
94489280533,22,The Red Pepper,95399,US,Hauppauge,40.806,-73.265,10011010
128849018891,12,The Wooden Spoon,5679,US,Saint Mary,37.883,-89.954,10011010
120259084317,30,The Wine Cellar,59829,IT,Milan,45.466,9.190,11100000
120259084299,12,The Wooden Spoon,59829,US,Sweetwater,35.598,-84.511,10011010
34359738378,11,The Flaming Wok,50333,US,Rohnert Park,38.346,-122.714,10001110
171798691863,24,The Fisherman's Catch,65939,US,Austin,43.682,-92.984,10001111
180388626441,10,The Golden Spoon,7531,US,Protection,37.202,-99.484,10001111
94489280555,44,The French Kitchen,95399,FR,Paris,48.868,2.304,11100000
32,33,The Blue Elephant,47732,US,Idaho Falls,43.495,-112.052,10001111
266287972427,76,Happy Hour Cafe,11263,GB,London,51.517,-0.151,10110101
85899345971,52,The Red Door,18952,FR,Paris,48.871,2.339,11100000
257698037824,65,Chef's Corner,26468,GB,London,51.505,-0.100,10110101
188978561093,70,Earth and Vine,3642,GB,London,51.502,-0.158,10110101
163208757288,41,The Daily Bread,96638,US,Guernsey,45.079,14.150,11100000
249108103240,73,Fresh Harvest,55897,GB,London,51.540,-0.370,10110101
266287972392,41,The Daily Bread,11263,AT,Vienna,48.188,16.378,11100000
163208757281,34,The Tasty Treat,96638,US,Cambridge,42.375,-71.110,10011010
231928234041,58,A Tasty Bite,33573,NL,Amsterdam,52.361,4.870,11100000
77309411395,68,Delish Cafe,78190,NL,Amsterdam,52.355,4.913,11100000
188978561101,78,The Hot Spot,3642,GB,London,51.563,-0.204,10110101
188978561060,37,Cafe Crepe,3642,US,Bay City,43.625,-83.934,10011010
94489280513,2,Bella Cucina,95399,US,San Antonio,29.488,-98.584,10001101
120259084302,15,The Pearl Kitchen,59829,US,Lexington,38.074,-84.497,10011010
146028888064,1,Savoria,70611,US,Curitiba,-25.437,-49.281,00110011
94489280525,14,The Gourmet Garden,95399,US,Newton,38.043,-97.320,10001111
197568495678,63,Cafe Paris,24784,FR,Paris,48.868,2.303,11100000
188978561034,11,The Flaming Wok,3642,US,Upland,34.089,-117.672,10001110
154618822723,68,Delish Cafe,41484,GB,London,51.503,-0.188,10110101
206158430237,30,The Wine Cellar,53370,ES,Barcelona,41.399,2.202,11001010
249108103193,26,The Silver Spoon,55897,US,Gretna,41.097,-96.253,10001111
